frame_path,mask_path,video,frame_idx,has_fascia,valid_mask
output/fascia/frames/202207191643_00-Moving/00277.png,output/fascia/masks/202207191643_00-Moving/00277.png,202207191643_00-Moving,277,True,True
output/fascia/frames/202207191643_00-Moving/00278.png,output/fascia/masks/202207191643_00-Moving/00278.png,202207191643_00-Moving,278,True,True
output/fascia/frames/202207191643_00-Moving/00279.png,output/fascia/masks/202207191643_00-Moving/00279.png,202207191643_00-Moving,279,True,True
output/fascia/frames/202207191643_00-Moving/00280.png,output/fascia/masks/202207191643_00-Moving/00280.png,202207191643_00-Moving,280,True,True
output/fascia/frames/202207191643_00-Moving/00281.png,output/fascia/masks/202207191643_00-Moving/00281.png,202207191643_00-Moving,281,True,True
output/fascia/frames/202207191643_00-Moving/00282.png,output/fascia/masks/202207191643_00-Moving/00282.png,202207191643_00-Moving,282,True,True
output/fascia/frames/202207191643_00-Moving/00283.png,output/fascia/masks/202207191643_00-Moving/00283.png,202207191643_00-Moving,283,True,True
output/fascia/frames/202207191643_00-Moving/00284.png,output/fascia/masks/202207191643_00-Moving/00284.png,202207191643_00-Moving,284,True,True
output/fascia/frames/202207191643_00-Moving/00285.png,output/fascia/masks/202207191643_00-Moving/00285.png,202207191643_00-Moving,285,True,True
output/fascia/frames/202207191643_00-Moving/00286.png,output/fascia/masks/202207191643_00-Moving/00286.png,202207191643_00-Moving,286,True,True
output/fascia/frames/202207191643_00-Moving/00287.png,output/fascia/masks/202207191643_00-Moving/00287.png,202207191643_00-Moving,287,True,True
output/fascia/frames/202207191643_00-Moving/00288.png,output/fascia/masks/202207191643_00-Moving/00288.png,202207191643_00-Moving,288,True,True
output/fascia/frames/202207191643_00-Moving/00289.png,output/fascia/masks/202207191643_00-Moving/00289.png,202207191643_00-Moving,289,True,True
output/fascia/frames/202207191643_00-Moving/00290.png,output/fascia/masks/202207191643_00-Moving/00290.png,202207191643_00-Moving,290,True,True
output/fascia/frames/202207191643_00-Moving/00291.png,output/fascia/masks/202207191643_00-Moving/00291.png,202207191643_00-Moving,291,True,True
output/fascia/frames/202207191643_00-Moving/00292.png,output/fascia/masks/202207191643_00-Moving/00292.png,202207191643_00-Moving,292,True,True
output/fascia/frames/202207191643_00-Moving/00293.png,output/fascia/masks/202207191643_00-Moving/00293.png,202207191643_00-Moving,293,True,True
output/fascia/frames/202207191643_00-Moving/00294.png,output/fascia/masks/202207191643_00-Moving/00294.png,202207191643_00-Moving,294,True,True
output/fascia/frames/202207191643_00-Moving/00295.png,output/fascia/masks/202207191643_00-Moving/00295.png,202207191643_00-Moving,295,True,True
output/fascia/frames/202207191643_00-Moving/00296.png,output/fascia/masks/202207191643_00-Moving/00296.png,202207191643_00-Moving,296,True,True
output/fascia/frames/202207191643_00-Moving/00297.png,output/fascia/masks/202207191643_00-Moving/00297.png,202207191643_00-Moving,297,True,True
output/fascia/frames/202207191643_00-Moving/00298.png,output/fascia/masks/202207191643_00-Moving/00298.png,202207191643_00-Moving,298,True,True
output/fascia/frames/202207191643_00-Moving/00299.png,output/fascia/masks/202207191643_00-Moving/00299.png,202207191643_00-Moving,299,True,True
output/fascia/frames/202207191643_00-Moving/00300.png,output/fascia/masks/202207191643_00-Moving/00300.png,202207191643_00-Moving,300,True,True
output/fascia/frames/202207191643_00-Moving/00301.png,output/fascia/masks/202207191643_00-Moving/00301.png,202207191643_00-Moving,301,True,True
output/fascia/frames/202207191643_00-Moving/00302.png,output/fascia/masks/202207191643_00-Moving/00302.png,202207191643_00-Moving,302,True,True
output/fascia/frames/202207191643_00-Moving/00303.png,output/fascia/masks/202207191643_00-Moving/00303.png,202207191643_00-Moving,303,True,True
output/fascia/frames/202207191643_00-Moving/00304.png,output/fascia/masks/202207191643_00-Moving/00304.png,202207191643_00-Moving,304,True,True
output/fascia/frames/202207191643_00-Moving/00305.png,output/fascia/masks/202207191643_00-Moving/00305.png,202207191643_00-Moving,305,True,True
output/fascia/frames/202207191643_00-Moving/00306.png,output/fascia/masks/202207191643_00-Moving/00306.png,202207191643_00-Moving,306,True,True
output/fascia/frames/202207191643_00-Moving/00307.png,output/fascia/masks/202207191643_00-Moving/00307.png,202207191643_00-Moving,307,True,True
output/fascia/frames/202207191643_00-Moving/00308.png,output/fascia/masks/202207191643_00-Moving/00308.png,202207191643_00-Moving,308,True,True
output/fascia/frames/202207191643_00-Moving/00309.png,output/fascia/masks/202207191643_00-Moving/00309.png,202207191643_00-Moving,309,True,True
output/fascia/frames/202207191643_00-Moving/00310.png,output/fascia/masks/202207191643_00-Moving/00310.png,202207191643_00-Moving,310,True,True
output/fascia/frames/202207191643_00-Moving/00311.png,output/fascia/masks/202207191643_00-Moving/00311.png,202207191643_00-Moving,311,True,True
output/fascia/frames/202207191643_00-Moving/00312.png,output/fascia/masks/202207191643_00-Moving/00312.png,202207191643_00-Moving,312,True,True
output/fascia/frames/202207191643_00-Moving/00313.png,output/fascia/masks/202207191643_00-Moving/00313.png,202207191643_00-Moving,313,True,True
output/fascia/frames/202207191643_00-Moving/00314.png,output/fascia/masks/202207191643_00-Moving/00314.png,202207191643_00-Moving,314,True,True
output/fascia/frames/202207191643_00-Moving/00315.png,output/fascia/masks/202207191643_00-Moving/00315.png,202207191643_00-Moving,315,True,True
output/fascia/frames/202207191643_00-Moving/00316.png,output/fascia/masks/202207191643_00-Moving/00316.png,202207191643_00-Moving,316,True,True
output/fascia/frames/202207191643_00-Moving/00317.png,output/fascia/masks/202207191643_00-Moving/00317.png,202207191643_00-Moving,317,True,True
output/fascia/frames/202207191643_00-Moving/00318.png,output/fascia/masks/202207191643_00-Moving/00318.png,202207191643_00-Moving,318,True,True
output/fascia/frames/202207191643_00-Moving/00319.png,output/fascia/masks/202207191643_00-Moving/00319.png,202207191643_00-Moving,319,True,True
output/fascia/frames/202207191643_00-Moving/00320.png,output/fascia/masks/202207191643_00-Moving/00320.png,202207191643_00-Moving,320,True,True
output/fascia/frames/202207191643_00-Moving/00321.png,output/fascia/masks/202207191643_00-Moving/00321.png,202207191643_00-Moving,321,True,True
output/fascia/frames/202207191643_00-Moving/00322.png,output/fascia/masks/202207191643_00-Moving/00322.png,202207191643_00-Moving,322,True,True
output/fascia/frames/202207191643_00-Moving/00323.png,output/fascia/masks/202207191643_00-Moving/00323.png,202207191643_00-Moving,323,True,True
output/fascia/frames/202207191643_00-Moving/00324.png,output/fascia/masks/202207191643_00-Moving/00324.png,202207191643_00-Moving,324,True,True
output/fascia/frames/202207191643_00-Moving/00325.png,output/fascia/masks/202207191643_00-Moving/00325.png,202207191643_00-Moving,325,True,True
output/fascia/frames/202207191643_00-Moving/00326.png,output/fascia/masks/202207191643_00-Moving/00326.png,202207191643_00-Moving,326,True,True
output/fascia/frames/202207191643_00-Moving/00327.png,output/fascia/masks/202207191643_00-Moving/00327.png,202207191643_00-Moving,327,True,True
output/fascia/frames/202207191643_00-Moving/00328.png,output/fascia/masks/202207191643_00-Moving/00328.png,202207191643_00-Moving,328,True,True
output/fascia/frames/202207191643_00-Moving/00329.png,output/fascia/masks/202207191643_00-Moving/00329.png,202207191643_00-Moving,329,True,True
output/fascia/frames/202207191643_00-Moving/00330.png,output/fascia/masks/202207191643_00-Moving/00330.png,202207191643_00-Moving,330,True,True
output/fascia/frames/202207191643_00-Moving/00331.png,output/fascia/masks/202207191643_00-Moving/00331.png,202207191643_00-Moving,331,True,True
output/fascia/frames/202207191643_00-Moving/00332.png,output/fascia/masks/202207191643_00-Moving/00332.png,202207191643_00-Moving,332,True,True
output/fascia/frames/202207191643_00-Moving/00333.png,output/fascia/masks/202207191643_00-Moving/00333.png,202207191643_00-Moving,333,True,True
output/fascia/frames/202207191643_00-Moving/00334.png,output/fascia/masks/202207191643_00-Moving/00334.png,202207191643_00-Moving,334,True,True
output/fascia/frames/202207191643_00-Moving/00335.png,output/fascia/masks/202207191643_00-Moving/00335.png,202207191643_00-Moving,335,True,True
output/fascia/frames/202207191643_00-Moving/00336.png,output/fascia/masks/202207191643_00-Moving/00336.png,202207191643_00-Moving,336,True,True
output/fascia/frames/202207191643_00-Moving/00337.png,output/fascia/masks/202207191643_00-Moving/00337.png,202207191643_00-Moving,337,True,True
output/fascia/frames/202207191643_00-Moving/00338.png,output/fascia/masks/202207191643_00-Moving/00338.png,202207191643_00-Moving,338,True,True
output/fascia/frames/202207191643_00-Moving/00339.png,output/fascia/masks/202207191643_00-Moving/00339.png,202207191643_00-Moving,339,True,True
output/fascia/frames/202207191643_00-Moving/00340.png,output/fascia/masks/202207191643_00-Moving/00340.png,202207191643_00-Moving,340,True,True
output/fascia/frames/202207191643_00-Moving/00341.png,output/fascia/masks/202207191643_00-Moving/00341.png,202207191643_00-Moving,341,True,True
output/fascia/frames/202207191643_00-Moving/00342.png,output/fascia/masks/202207191643_00-Moving/00342.png,202207191643_00-Moving,342,True,True
output/fascia/frames/202207191643_00-Moving/00343.png,output/fascia/masks/202207191643_00-Moving/00343.png,202207191643_00-Moving,343,True,True
output/fascia/frames/202207191643_00-Moving/00344.png,output/fascia/masks/202207191643_00-Moving/00344.png,202207191643_00-Moving,344,True,True
output/fascia/frames/202207191643_00-Moving/00345.png,output/fascia/masks/202207191643_00-Moving/00345.png,202207191643_00-Moving,345,True,True
output/fascia/frames/202207191643_00-Moving/00346.png,output/fascia/masks/202207191643_00-Moving/00346.png,202207191643_00-Moving,346,True,True
output/fascia/frames/202207191643_00-Moving/00347.png,output/fascia/masks/202207191643_00-Moving/00347.png,202207191643_00-Moving,347,True,True
output/fascia/frames/202207191643_00-Moving/00348.png,output/fascia/masks/202207191643_00-Moving/00348.png,202207191643_00-Moving,348,True,True
output/fascia/frames/202207191643_00-Moving/00349.png,output/fascia/masks/202207191643_00-Moving/00349.png,202207191643_00-Moving,349,True,True
output/fascia/frames/202207191643_00-Moving/00350.png,output/fascia/masks/202207191643_00-Moving/00350.png,202207191643_00-Moving,350,True,True
output/fascia/frames/202207191643_00-Moving/00351.png,output/fascia/masks/202207191643_00-Moving/00351.png,202207191643_00-Moving,351,True,True
output/fascia/frames/202207191643_00-Moving/00352.png,output/fascia/masks/202207191643_00-Moving/00352.png,202207191643_00-Moving,352,True,True
output/fascia/frames/202207191643_00-Moving/00353.png,output/fascia/masks/202207191643_00-Moving/00353.png,202207191643_00-Moving,353,True,True
output/fascia/frames/202207191643_00-Moving/00354.png,output/fascia/masks/202207191643_00-Moving/00354.png,202207191643_00-Moving,354,True,True
output/fascia/frames/202207191643_00-Moving/00355.png,output/fascia/masks/202207191643_00-Moving/00355.png,202207191643_00-Moving,355,True,True
output/fascia/frames/202207191643_00-Moving/00356.png,output/fascia/masks/202207191643_00-Moving/00356.png,202207191643_00-Moving,356,True,True
output/fascia/frames/202207191643_00-Moving/00357.png,output/fascia/masks/202207191643_00-Moving/00357.png,202207191643_00-Moving,357,True,True
output/fascia/frames/202207191643_00-Moving/00358.png,output/fascia/masks/202207191643_00-Moving/00358.png,202207191643_00-Moving,358,True,True
output/fascia/frames/202207191643_00-Moving/00359.png,output/fascia/masks/202207191643_00-Moving/00359.png,202207191643_00-Moving,359,True,True
output/fascia/frames/202207191643_00-Moving/00360.png,output/fascia/masks/202207191643_00-Moving/00360.png,202207191643_00-Moving,360,True,True
output/fascia/frames/202207191643_00-Moving/00361.png,output/fascia/masks/202207191643_00-Moving/00361.png,202207191643_00-Moving,361,True,True
output/fascia/frames/202207191643_00-Moving/00362.png,output/fascia/masks/202207191643_00-Moving/00362.png,202207191643_00-Moving,362,True,True
output/fascia/frames/202207191643_00-Moving/00363.png,output/fascia/masks/202207191643_00-Moving/00363.png,202207191643_00-Moving,363,True,True
output/fascia/frames/202207191643_00-Moving/00364.png,output/fascia/masks/202207191643_00-Moving/00364.png,202207191643_00-Moving,364,True,True
output/fascia/frames/202207191643_00-Moving/00365.png,output/fascia/masks/202207191643_00-Moving/00365.png,202207191643_00-Moving,365,True,True
output/fascia/frames/202207191643_00-Moving/00366.png,output/fascia/masks/202207191643_00-Moving/00366.png,202207191643_00-Moving,366,True,True
output/fascia/frames/202207191643_00-Moving/00367.png,output/fascia/masks/202207191643_00-Moving/00367.png,202207191643_00-Moving,367,True,True
output/fascia/frames/202207191643_00-Moving/00368.png,output/fascia/masks/202207191643_00-Moving/00368.png,202207191643_00-Moving,368,True,True
output/fascia/frames/202207191643_00-Moving/00369.png,output/fascia/masks/202207191643_00-Moving/00369.png,202207191643_00-Moving,369,True,True
output/fascia/frames/202207191643_00-Moving/00370.png,output/fascia/masks/202207191643_00-Moving/00370.png,202207191643_00-Moving,370,True,True
output/fascia/frames/202207191643_00-Moving/00371.png,output/fascia/masks/202207191643_00-Moving/00371.png,202207191643_00-Moving,371,True,True
output/fascia/frames/202207191643_00-Moving/00372.png,output/fascia/masks/202207191643_00-Moving/00372.png,202207191643_00-Moving,372,True,True
output/fascia/frames/202207191643_00-Moving/00373.png,output/fascia/masks/202207191643_00-Moving/00373.png,202207191643_00-Moving,373,True,True
output/fascia/frames/202207191643_00-Moving/00374.png,output/fascia/masks/202207191643_00-Moving/00374.png,202207191643_00-Moving,374,True,True
output/fascia/frames/202207191643_00-Moving/00375.png,output/fascia/masks/202207191643_00-Moving/00375.png,202207191643_00-Moving,375,True,True
output/fascia/frames/202207191643_00-Moving/00376.png,output/fascia/masks/202207191643_00-Moving/00376.png,202207191643_00-Moving,376,True,True
output/fascia/frames/202207191643_00-Moving/00377.png,output/fascia/masks/202207191643_00-Moving/00377.png,202207191643_00-Moving,377,True,True
output/fascia/frames/202207191643_00-Moving/00378.png,output/fascia/masks/202207191643_00-Moving/00378.png,202207191643_00-Moving,378,True,True
output/fascia/frames/202207191643_00-Moving/00379.png,output/fascia/masks/202207191643_00-Moving/00379.png,202207191643_00-Moving,379,True,True
output/fascia/frames/202207191643_00-Moving/00380.png,output/fascia/masks/202207191643_00-Moving/00380.png,202207191643_00-Moving,380,True,True
output/fascia/frames/202207191643_00-Moving/00381.png,output/fascia/masks/202207191643_00-Moving/00381.png,202207191643_00-Moving,381,True,True
output/fascia/frames/202207191643_00-Moving/00382.png,output/fascia/masks/202207191643_00-Moving/00382.png,202207191643_00-Moving,382,True,True
output/fascia/frames/202207191643_00-Moving/00383.png,output/fascia/masks/202207191643_00-Moving/00383.png,202207191643_00-Moving,383,True,True
output/fascia/frames/202207191643_00-Moving/00384.png,output/fascia/masks/202207191643_00-Moving/00384.png,202207191643_00-Moving,384,True,True
output/fascia/frames/202207191643_00-Moving/00385.png,output/fascia/masks/202207191643_00-Moving/00385.png,202207191643_00-Moving,385,True,True
output/fascia/frames/202207191643_00-Moving/00386.png,output/fascia/masks/202207191643_00-Moving/00386.png,202207191643_00-Moving,386,True,True
output/fascia/frames/202207191643_00-Moving/00387.png,output/fascia/masks/202207191643_00-Moving/00387.png,202207191643_00-Moving,387,True,True
output/fascia/frames/202207191643_00-Moving/00388.png,output/fascia/masks/202207191643_00-Moving/00388.png,202207191643_00-Moving,388,True,True
output/fascia/frames/202207191643_00-Moving/00389.png,output/fascia/masks/202207191643_00-Moving/00389.png,202207191643_00-Moving,389,True,True
output/fascia/frames/202207191643_00-Moving/00390.png,output/fascia/masks/202207191643_00-Moving/00390.png,202207191643_00-Moving,390,True,True
output/fascia/frames/202207191643_00-Moving/00391.png,output/fascia/masks/202207191643_00-Moving/00391.png,202207191643_00-Moving,391,True,True
output/fascia/frames/202207191643_00-Moving/00392.png,output/fascia/masks/202207191643_00-Moving/00392.png,202207191643_00-Moving,392,True,True
output/fascia/frames/202207191643_00-Moving/00393.png,output/fascia/masks/202207191643_00-Moving/00393.png,202207191643_00-Moving,393,True,True
output/fascia/frames/202207191643_00-Moving/00394.png,output/fascia/masks/202207191643_00-Moving/00394.png,202207191643_00-Moving,394,True,True
output/fascia/frames/202207191643_00-Moving/00395.png,output/fascia/masks/202207191643_00-Moving/00395.png,202207191643_00-Moving,395,True,True
output/fascia/frames/202207191643_00-Moving/00396.png,output/fascia/masks/202207191643_00-Moving/00396.png,202207191643_00-Moving,396,True,True
output/fascia/frames/202207191643_00-Moving/00397.png,output/fascia/masks/202207191643_00-Moving/00397.png,202207191643_00-Moving,397,True,True
output/fascia/frames/202207191643_00-Moving/00398.png,output/fascia/masks/202207191643_00-Moving/00398.png,202207191643_00-Moving,398,True,True
output/fascia/frames/202207191643_00-Moving/00399.png,output/fascia/masks/202207191643_00-Moving/00399.png,202207191643_00-Moving,399,True,True
output/fascia/frames/202207191643_00-Moving/00400.png,output/fascia/masks/202207191643_00-Moving/00400.png,202207191643_00-Moving,400,True,True
output/fascia/frames/202207191643_00-Moving/00401.png,output/fascia/masks/202207191643_00-Moving/00401.png,202207191643_00-Moving,401,True,True
output/fascia/frames/202207191643_00-Moving/00402.png,output/fascia/masks/202207191643_00-Moving/00402.png,202207191643_00-Moving,402,True,True
output/fascia/frames/202207191643_00-Moving/00403.png,output/fascia/masks/202207191643_00-Moving/00403.png,202207191643_00-Moving,403,True,True
output/fascia/frames/202207191643_00-Moving/00404.png,output/fascia/masks/202207191643_00-Moving/00404.png,202207191643_00-Moving,404,True,True
output/fascia/frames/202207191643_00-Moving/00405.png,output/fascia/masks/202207191643_00-Moving/00405.png,202207191643_00-Moving,405,True,True
output/fascia/frames/202207191643_00-Moving/00406.png,output/fascia/masks/202207191643_00-Moving/00406.png,202207191643_00-Moving,406,True,True
output/fascia/frames/202207191643_00-Moving/00407.png,output/fascia/masks/202207191643_00-Moving/00407.png,202207191643_00-Moving,407,True,True
output/fascia/frames/202207191643_00-Moving/00408.png,output/fascia/masks/202207191643_00-Moving/00408.png,202207191643_00-Moving,408,True,True
output/fascia/frames/202207191643_00-Moving/00409.png,output/fascia/masks/202207191643_00-Moving/00409.png,202207191643_00-Moving,409,True,True
output/fascia/frames/202207191643_00-Moving/00410.png,output/fascia/masks/202207191643_00-Moving/00410.png,202207191643_00-Moving,410,True,True
output/fascia/frames/202207191643_00-Moving/00411.png,output/fascia/masks/202207191643_00-Moving/00411.png,202207191643_00-Moving,411,True,True
output/fascia/frames/202207191643_00-Moving/00412.png,output/fascia/masks/202207191643_00-Moving/00412.png,202207191643_00-Moving,412,True,True
output/fascia/frames/202207191643_00-Moving/00413.png,output/fascia/masks/202207191643_00-Moving/00413.png,202207191643_00-Moving,413,True,True
output/fascia/frames/202207191643_00-Moving/00414.png,output/fascia/masks/202207191643_00-Moving/00414.png,202207191643_00-Moving,414,True,True
output/fascia/frames/202207191643_00-Moving/00415.png,output/fascia/masks/202207191643_00-Moving/00415.png,202207191643_00-Moving,415,True,True
output/fascia/frames/202207191643_00-Moving/00416.png,output/fascia/masks/202207191643_00-Moving/00416.png,202207191643_00-Moving,416,True,True
output/fascia/frames/202207191643_00-Moving/00417.png,output/fascia/masks/202207191643_00-Moving/00417.png,202207191643_00-Moving,417,True,True
output/fascia/frames/202207191643_00-Moving/00418.png,output/fascia/masks/202207191643_00-Moving/00418.png,202207191643_00-Moving,418,True,True
output/fascia/frames/202207191643_00-Moving/00419.png,output/fascia/masks/202207191643_00-Moving/00419.png,202207191643_00-Moving,419,True,True
output/fascia/frames/202207191643_00-Moving/00420.png,output/fascia/masks/202207191643_00-Moving/00420.png,202207191643_00-Moving,420,True,True
output/fascia/frames/202207191643_00-Moving/00421.png,output/fascia/masks/202207191643_00-Moving/00421.png,202207191643_00-Moving,421,True,True
output/fascia/frames/202207191643_00-Moving/00422.png,output/fascia/masks/202207191643_00-Moving/00422.png,202207191643_00-Moving,422,True,True
output/fascia/frames/202207191643_00-Moving/00423.png,output/fascia/masks/202207191643_00-Moving/00423.png,202207191643_00-Moving,423,True,True
output/fascia/frames/202207191643_00-Moving/00424.png,output/fascia/masks/202207191643_00-Moving/00424.png,202207191643_00-Moving,424,True,True
output/fascia/frames/202207191643_00-Moving/00425.png,output/fascia/masks/202207191643_00-Moving/00425.png,202207191643_00-Moving,425,True,True
output/fascia/frames/202207191643_00-Moving/00426.png,output/fascia/masks/202207191643_00-Moving/00426.png,202207191643_00-Moving,426,True,True
output/fascia/frames/202207191643_00-Moving/00427.png,output/fascia/masks/202207191643_00-Moving/00427.png,202207191643_00-Moving,427,True,True
output/fascia/frames/202207191643_00-Moving/00428.png,output/fascia/masks/202207191643_00-Moving/00428.png,202207191643_00-Moving,428,True,True
output/fascia/frames/202207191643_00-Moving/00429.png,output/fascia/masks/202207191643_00-Moving/00429.png,202207191643_00-Moving,429,True,True
output/fascia/frames/202207191643_00-Moving/00430.png,output/fascia/masks/202207191643_00-Moving/00430.png,202207191643_00-Moving,430,True,True
output/fascia/frames/202207191643_00-Moving/00431.png,output/fascia/masks/202207191643_00-Moving/00431.png,202207191643_00-Moving,431,True,True
output/fascia/frames/202207191643_00-Moving/00432.png,output/fascia/masks/202207191643_00-Moving/00432.png,202207191643_00-Moving,432,True,True
output/fascia/frames/202207191643_00-Moving/00433.png,output/fascia/masks/202207191643_00-Moving/00433.png,202207191643_00-Moving,433,True,True
output/fascia/frames/202207191643_00-Moving/00434.png,output/fascia/masks/202207191643_00-Moving/00434.png,202207191643_00-Moving,434,True,True
output/fascia/frames/202207191643_00-Moving/00435.png,output/fascia/masks/202207191643_00-Moving/00435.png,202207191643_00-Moving,435,True,True
output/fascia/frames/202207191643_00-Moving/00436.png,output/fascia/masks/202207191643_00-Moving/00436.png,202207191643_00-Moving,436,True,True
output/fascia/frames/202207191643_00-Moving/00437.png,output/fascia/masks/202207191643_00-Moving/00437.png,202207191643_00-Moving,437,True,True
output/fascia/frames/202207191643_00-Moving/00438.png,output/fascia/masks/202207191643_00-Moving/00438.png,202207191643_00-Moving,438,True,True
output/fascia/frames/202207191643_00-Moving/00439.png,output/fascia/masks/202207191643_00-Moving/00439.png,202207191643_00-Moving,439,True,True
output/fascia/frames/202207191643_00-Moving/00440.png,output/fascia/masks/202207191643_00-Moving/00440.png,202207191643_00-Moving,440,True,True
output/fascia/frames/202207191643_00-Moving/00441.png,output/fascia/masks/202207191643_00-Moving/00441.png,202207191643_00-Moving,441,True,True
output/fascia/frames/202207191643_00-Moving/00442.png,output/fascia/masks/202207191643_00-Moving/00442.png,202207191643_00-Moving,442,True,True
output/fascia/frames/202207191643_00-Moving/00443.png,output/fascia/masks/202207191643_00-Moving/00443.png,202207191643_00-Moving,443,True,True
output/fascia/frames/202207191643_00-Moving/00444.png,output/fascia/masks/202207191643_00-Moving/00444.png,202207191643_00-Moving,444,True,True
output/fascia/frames/202207191643_00-Moving/00445.png,output/fascia/masks/202207191643_00-Moving/00445.png,202207191643_00-Moving,445,True,True
output/fascia/frames/202207191643_00-Moving/00446.png,output/fascia/masks/202207191643_00-Moving/00446.png,202207191643_00-Moving,446,True,True
output/fascia/frames/202207191643_00-Moving/00447.png,output/fascia/masks/202207191643_00-Moving/00447.png,202207191643_00-Moving,447,True,True
output/fascia/frames/202207191643_00-Moving/00448.png,output/fascia/masks/202207191643_00-Moving/00448.png,202207191643_00-Moving,448,True,True
output/fascia/frames/202207191643_00-Moving/00449.png,output/fascia/masks/202207191643_00-Moving/00449.png,202207191643_00-Moving,449,True,True
output/fascia/frames/202207191643_00-Moving/00450.png,output/fascia/masks/202207191643_00-Moving/00450.png,202207191643_00-Moving,450,True,True
output/fascia/frames/202207191643_00-Moving/00451.png,output/fascia/masks/202207191643_00-Moving/00451.png,202207191643_00-Moving,451,True,True
output/fascia/frames/202207191643_00-Moving/00452.png,output/fascia/masks/202207191643_00-Moving/00452.png,202207191643_00-Moving,452,True,True
output/fascia/frames/202207191643_00-Moving/00453.png,output/fascia/masks/202207191643_00-Moving/00453.png,202207191643_00-Moving,453,True,True
output/fascia/frames/202207191643_00-Moving/00454.png,output/fascia/masks/202207191643_00-Moving/00454.png,202207191643_00-Moving,454,True,True
output/fascia/frames/202207191643_00-Moving/00455.png,output/fascia/masks/202207191643_00-Moving/00455.png,202207191643_00-Moving,455,True,True
output/fascia/frames/202207191643_00-Moving/00456.png,output/fascia/masks/202207191643_00-Moving/00456.png,202207191643_00-Moving,456,True,True
output/fascia/frames/202207191643_00-Moving/00457.png,output/fascia/masks/202207191643_00-Moving/00457.png,202207191643_00-Moving,457,True,True
output/fascia/frames/202207191643_00-Moving/00458.png,output/fascia/masks/202207191643_00-Moving/00458.png,202207191643_00-Moving,458,True,True
output/fascia/frames/202207191643_00-Moving/00459.png,output/fascia/masks/202207191643_00-Moving/00459.png,202207191643_00-Moving,459,True,True
output/fascia/frames/202207191643_00-Moving/00460.png,output/fascia/masks/202207191643_00-Moving/00460.png,202207191643_00-Moving,460,True,True
output/fascia/frames/202207191643_00-Moving/00461.png,output/fascia/masks/202207191643_00-Moving/00461.png,202207191643_00-Moving,461,True,True
output/fascia/frames/202207191643_00-Moving/00462.png,output/fascia/masks/202207191643_00-Moving/00462.png,202207191643_00-Moving,462,True,True
output/fascia/frames/202207191643_00-Moving/00463.png,output/fascia/masks/202207191643_00-Moving/00463.png,202207191643_00-Moving,463,True,True
output/fascia/frames/202207191643_00-Moving/00464.png,output/fascia/masks/202207191643_00-Moving/00464.png,202207191643_00-Moving,464,True,True
output/fascia/frames/202207191643_00-Moving/00465.png,output/fascia/masks/202207191643_00-Moving/00465.png,202207191643_00-Moving,465,True,True
output/fascia/frames/202207191643_00-Moving/00466.png,output/fascia/masks/202207191643_00-Moving/00466.png,202207191643_00-Moving,466,True,True
output/fascia/frames/202207191643_00-Moving/00467.png,output/fascia/masks/202207191643_00-Moving/00467.png,202207191643_00-Moving,467,True,True
output/fascia/frames/202207191643_00-Moving/00468.png,output/fascia/masks/202207191643_00-Moving/00468.png,202207191643_00-Moving,468,True,True
output/fascia/frames/202207191643_00-Moving/00469.png,output/fascia/masks/202207191643_00-Moving/00469.png,202207191643_00-Moving,469,True,True
output/fascia/frames/202207191643_00-Moving/00470.png,output/fascia/masks/202207191643_00-Moving/00470.png,202207191643_00-Moving,470,True,True
output/fascia/frames/202207191643_00-Moving/00471.png,output/fascia/masks/202207191643_00-Moving/00471.png,202207191643_00-Moving,471,True,True
output/fascia/frames/202207191643_00-Moving/00472.png,output/fascia/masks/202207191643_00-Moving/00472.png,202207191643_00-Moving,472,True,True
output/fascia/frames/202207191643_00-Moving/00473.png,output/fascia/masks/202207191643_00-Moving/00473.png,202207191643_00-Moving,473,True,True
output/fascia/frames/202207191643_00-Moving/00474.png,output/fascia/masks/202207191643_00-Moving/00474.png,202207191643_00-Moving,474,True,True
output/fascia/frames/202207191643_00-Moving/00475.png,output/fascia/masks/202207191643_00-Moving/00475.png,202207191643_00-Moving,475,True,True
output/fascia/frames/202207191643_00-Moving/00476.png,output/fascia/masks/202207191643_00-Moving/00476.png,202207191643_00-Moving,476,True,True
output/fascia/frames/202207191643_00-Moving/00477.png,output/fascia/masks/202207191643_00-Moving/00477.png,202207191643_00-Moving,477,True,True
output/fascia/frames/202207191643_00-Moving/00478.png,output/fascia/masks/202207191643_00-Moving/00478.png,202207191643_00-Moving,478,True,True
output/fascia/frames/202207191643_00-Moving/00479.png,output/fascia/masks/202207191643_00-Moving/00479.png,202207191643_00-Moving,479,True,True
output/fascia/frames/202207191643_00-Moving/00480.png,output/fascia/masks/202207191643_00-Moving/00480.png,202207191643_00-Moving,480,True,True
output/fascia/frames/202207191643_00-Moving/00481.png,output/fascia/masks/202207191643_00-Moving/00481.png,202207191643_00-Moving,481,True,True
output/fascia/frames/202207191643_00-Moving/00482.png,output/fascia/masks/202207191643_00-Moving/00482.png,202207191643_00-Moving,482,True,True
output/fascia/frames/202207191643_00-Moving/00483.png,output/fascia/masks/202207191643_00-Moving/00483.png,202207191643_00-Moving,483,True,True
output/fascia/frames/202207191643_00-Moving/00484.png,output/fascia/masks/202207191643_00-Moving/00484.png,202207191643_00-Moving,484,True,True
