video,frame_idx,frame_path,mask_path,has_vein
202207191643_00-Moving,144,output/vein/frames/202207191643_00-Moving_00144.png,output/vein/masks/202207191643_00-Moving_00144.png,True
202207191643_00-Moving,146,output/vein/frames/202207191643_00-Moving_00146.png,output/vein/masks/202207191643_00-Moving_00146.png,True
202207191643_00-Moving,148,output/vein/frames/202207191643_00-Moving_00148.png,output/vein/masks/202207191643_00-Moving_00148.png,True
202207191643_00-Moving,150,output/vein/frames/202207191643_00-Moving_00150.png,output/vein/masks/202207191643_00-Moving_00150.png,True
202207191643_00-Moving,152,output/vein/frames/202207191643_00-Moving_00152.png,output/vein/masks/202207191643_00-Moving_00152.png,True
202207191643_00-Moving,154,output/vein/frames/202207191643_00-Moving_00154.png,output/vein/masks/202207191643_00-Moving_00154.png,True
202207191643_00-Moving,156,output/vein/frames/202207191643_00-Moving_00156.png,output/vein/masks/202207191643_00-Moving_00156.png,True
202207191643_00-Moving,158,output/vein/frames/202207191643_00-Moving_00158.png,output/vein/masks/202207191643_00-Moving_00158.png,True
202207191643_00-Moving,160,output/vein/frames/202207191643_00-Moving_00160.png,output/vein/masks/202207191643_00-Moving_00160.png,True
202207191643_00-Moving,162,output/vein/frames/202207191643_00-Moving_00162.png,output/vein/masks/202207191643_00-Moving_00162.png,True
202207191643_00-Moving,164,output/vein/frames/202207191643_00-Moving_00164.png,output/vein/masks/202207191643_00-Moving_00164.png,True
202207191643_00-Moving,166,output/vein/frames/202207191643_00-Moving_00166.png,output/vein/masks/202207191643_00-Moving_00166.png,True
202207191643_00-Moving,168,output/vein/frames/202207191643_00-Moving_00168.png,output/vein/masks/202207191643_00-Moving_00168.png,True
202207191643_00-Moving,170,output/vein/frames/202207191643_00-Moving_00170.png,output/vein/masks/202207191643_00-Moving_00170.png,True
202207191643_00-Moving,172,output/vein/frames/202207191643_00-Moving_00172.png,output/vein/masks/202207191643_00-Moving_00172.png,True
202207191643_00-Moving,174,output/vein/frames/202207191643_00-Moving_00174.png,output/vein/masks/202207191643_00-Moving_00174.png,True
202207191643_00-Moving,176,output/vein/frames/202207191643_00-Moving_00176.png,output/vein/masks/202207191643_00-Moving_00176.png,True
202207191643_00-Moving,178,output/vein/frames/202207191643_00-Moving_00178.png,output/vein/masks/202207191643_00-Moving_00178.png,True
202207191643_00-Moving,180,output/vein/frames/202207191643_00-Moving_00180.png,output/vein/masks/202207191643_00-Moving_00180.png,True
202207191643_00-Moving,182,output/vein/frames/202207191643_00-Moving_00182.png,output/vein/masks/202207191643_00-Moving_00182.png,True
202207191643_00-Moving,184,output/vein/frames/202207191643_00-Moving_00184.png,output/vein/masks/202207191643_00-Moving_00184.png,True
202207191643_00-Moving,186,output/vein/frames/202207191643_00-Moving_00186.png,output/vein/masks/202207191643_00-Moving_00186.png,True
202207191643_00-Moving,188,output/vein/frames/202207191643_00-Moving_00188.png,output/vein/masks/202207191643_00-Moving_00188.png,True
202207191643_00-Moving,190,output/vein/frames/202207191643_00-Moving_00190.png,output/vein/masks/202207191643_00-Moving_00190.png,True
202207191643_00-Moving,192,output/vein/frames/202207191643_00-Moving_00192.png,output/vein/masks/202207191643_00-Moving_00192.png,True
202207191643_00-Moving,194,output/vein/frames/202207191643_00-Moving_00194.png,output/vein/masks/202207191643_00-Moving_00194.png,True
202207191643_00-Moving,196,output/vein/frames/202207191643_00-Moving_00196.png,output/vein/masks/202207191643_00-Moving_00196.png,True
202207191643_00-Moving,198,output/vein/frames/202207191643_00-Moving_00198.png,output/vein/masks/202207191643_00-Moving_00198.png,True
202207191643_00-Moving,200,output/vein/frames/202207191643_00-Moving_00200.png,output/vein/masks/202207191643_00-Moving_00200.png,True
202207191643_00-Moving,202,output/vein/frames/202207191643_00-Moving_00202.png,output/vein/masks/202207191643_00-Moving_00202.png,True
202207191643_00-Moving,204,output/vein/frames/202207191643_00-Moving_00204.png,output/vein/masks/202207191643_00-Moving_00204.png,True
202207191643_00-Moving,206,output/vein/frames/202207191643_00-Moving_00206.png,output/vein/masks/202207191643_00-Moving_00206.png,True
202207191643_00-Moving,208,output/vein/frames/202207191643_00-Moving_00208.png,output/vein/masks/202207191643_00-Moving_00208.png,True
202207191643_00-Moving,210,output/vein/frames/202207191643_00-Moving_00210.png,output/vein/masks/202207191643_00-Moving_00210.png,True
202207191643_00-Moving,212,output/vein/frames/202207191643_00-Moving_00212.png,output/vein/masks/202207191643_00-Moving_00212.png,True
202207191643_00-Moving,214,output/vein/frames/202207191643_00-Moving_00214.png,output/vein/masks/202207191643_00-Moving_00214.png,True
202207191643_00-Moving,216,output/vein/frames/202207191643_00-Moving_00216.png,output/vein/masks/202207191643_00-Moving_00216.png,True
202207191643_00-Moving,218,output/vein/frames/202207191643_00-Moving_00218.png,output/vein/masks/202207191643_00-Moving_00218.png,True
202207191643_00-Moving,220,output/vein/frames/202207191643_00-Moving_00220.png,output/vein/masks/202207191643_00-Moving_00220.png,True
202207191643_00-Moving,222,output/vein/frames/202207191643_00-Moving_00222.png,output/vein/masks/202207191643_00-Moving_00222.png,True
202207191643_00-Moving,224,output/vein/frames/202207191643_00-Moving_00224.png,output/vein/masks/202207191643_00-Moving_00224.png,True
202207191643_00-Moving,226,output/vein/frames/202207191643_00-Moving_00226.png,output/vein/masks/202207191643_00-Moving_00226.png,True
202207191643_00-Moving,228,output/vein/frames/202207191643_00-Moving_00228.png,output/vein/masks/202207191643_00-Moving_00228.png,True
202207191643_00-Moving,230,output/vein/frames/202207191643_00-Moving_00230.png,output/vein/masks/202207191643_00-Moving_00230.png,True
202207191643_00-Moving,232,output/vein/frames/202207191643_00-Moving_00232.png,output/vein/masks/202207191643_00-Moving_00232.png,True
202207191643_00-Moving,234,output/vein/frames/202207191643_00-Moving_00234.png,output/vein/masks/202207191643_00-Moving_00234.png,True
202207191643_00-Moving,236,output/vein/frames/202207191643_00-Moving_00236.png,output/vein/masks/202207191643_00-Moving_00236.png,True
202207191643_00-Moving,238,output/vein/frames/202207191643_00-Moving_00238.png,output/vein/masks/202207191643_00-Moving_00238.png,True
202207191643_00-Moving,240,output/vein/frames/202207191643_00-Moving_00240.png,output/vein/masks/202207191643_00-Moving_00240.png,True
202207191643_00-Moving,242,output/vein/frames/202207191643_00-Moving_00242.png,output/vein/masks/202207191643_00-Moving_00242.png,True
202207191643_00-Moving,244,output/vein/frames/202207191643_00-Moving_00244.png,output/vein/masks/202207191643_00-Moving_00244.png,True
202207191643_00-Moving,246,output/vein/frames/202207191643_00-Moving_00246.png,output/vein/masks/202207191643_00-Moving_00246.png,True
202207191643_00-Moving,248,output/vein/frames/202207191643_00-Moving_00248.png,output/vein/masks/202207191643_00-Moving_00248.png,True
202207191643_00-Moving,250,output/vein/frames/202207191643_00-Moving_00250.png,output/vein/masks/202207191643_00-Moving_00250.png,True
202207191643_00-Moving,252,output/vein/frames/202207191643_00-Moving_00252.png,output/vein/masks/202207191643_00-Moving_00252.png,True
202207191643_00-Moving,254,output/vein/frames/202207191643_00-Moving_00254.png,output/vein/masks/202207191643_00-Moving_00254.png,True
202207191643_00-Moving,256,output/vein/frames/202207191643_00-Moving_00256.png,output/vein/masks/202207191643_00-Moving_00256.png,True
202207191643_00-Moving,258,output/vein/frames/202207191643_00-Moving_00258.png,output/vein/masks/202207191643_00-Moving_00258.png,True
202207191643_00-Moving,260,output/vein/frames/202207191643_00-Moving_00260.png,output/vein/masks/202207191643_00-Moving_00260.png,True
202207191643_00-Moving,262,output/vein/frames/202207191643_00-Moving_00262.png,output/vein/masks/202207191643_00-Moving_00262.png,True
202207191643_00-Moving,264,output/vein/frames/202207191643_00-Moving_00264.png,output/vein/masks/202207191643_00-Moving_00264.png,True
202207191643_00-Moving,266,output/vein/frames/202207191643_00-Moving_00266.png,output/vein/masks/202207191643_00-Moving_00266.png,True
202207191643_00-Moving,268,output/vein/frames/202207191643_00-Moving_00268.png,output/vein/masks/202207191643_00-Moving_00268.png,True
202207191643_00-Moving,270,output/vein/frames/202207191643_00-Moving_00270.png,output/vein/masks/202207191643_00-Moving_00270.png,True
202207191643_00-Moving,272,output/vein/frames/202207191643_00-Moving_00272.png,output/vein/masks/202207191643_00-Moving_00272.png,True
202207191643_00-Moving,274,output/vein/frames/202207191643_00-Moving_00274.png,output/vein/masks/202207191643_00-Moving_00274.png,True
202207191643_00-Moving,276,output/vein/frames/202207191643_00-Moving_00276.png,output/vein/masks/202207191643_00-Moving_00276.png,True
202207191643_00-Moving,278,output/vein/frames/202207191643_00-Moving_00278.png,output/vein/masks/202207191643_00-Moving_00278.png,True
202207191643_00-Moving,280,output/vein/frames/202207191643_00-Moving_00280.png,output/vein/masks/202207191643_00-Moving_00280.png,True
202207191643_00-Moving,282,output/vein/frames/202207191643_00-Moving_00282.png,output/vein/masks/202207191643_00-Moving_00282.png,True
202207191643_00-Moving,284,output/vein/frames/202207191643_00-Moving_00284.png,output/vein/masks/202207191643_00-Moving_00284.png,True
202207191643_00-Moving,286,output/vein/frames/202207191643_00-Moving_00286.png,output/vein/masks/202207191643_00-Moving_00286.png,True
202207191643_00-Moving,288,output/vein/frames/202207191643_00-Moving_00288.png,output/vein/masks/202207191643_00-Moving_00288.png,True
202207191643_00-Moving,290,output/vein/frames/202207191643_00-Moving_00290.png,output/vein/masks/202207191643_00-Moving_00290.png,True
202207191643_00-Moving,292,output/vein/frames/202207191643_00-Moving_00292.png,output/vein/masks/202207191643_00-Moving_00292.png,True
202207191643_00-Moving,294,output/vein/frames/202207191643_00-Moving_00294.png,output/vein/masks/202207191643_00-Moving_00294.png,True
202207191643_00-Moving,296,output/vein/frames/202207191643_00-Moving_00296.png,output/vein/masks/202207191643_00-Moving_00296.png,True
202207191643_00-Moving,298,output/vein/frames/202207191643_00-Moving_00298.png,output/vein/masks/202207191643_00-Moving_00298.png,True
202207191643_00-Moving,300,output/vein/frames/202207191643_00-Moving_00300.png,output/vein/masks/202207191643_00-Moving_00300.png,True
202207191643_00-Moving,302,output/vein/frames/202207191643_00-Moving_00302.png,output/vein/masks/202207191643_00-Moving_00302.png,True
202207191643_00-Moving,304,output/vein/frames/202207191643_00-Moving_00304.png,output/vein/masks/202207191643_00-Moving_00304.png,True
202207191643_00-Moving,306,output/vein/frames/202207191643_00-Moving_00306.png,output/vein/masks/202207191643_00-Moving_00306.png,True
202207191643_00-Moving,308,output/vein/frames/202207191643_00-Moving_00308.png,output/vein/masks/202207191643_00-Moving_00308.png,True
202207191643_00-Moving,310,output/vein/frames/202207191643_00-Moving_00310.png,output/vein/masks/202207191643_00-Moving_00310.png,True
202207191643_00-Moving,312,output/vein/frames/202207191643_00-Moving_00312.png,output/vein/masks/202207191643_00-Moving_00312.png,True
202207191643_00-Moving,314,output/vein/frames/202207191643_00-Moving_00314.png,output/vein/masks/202207191643_00-Moving_00314.png,True
202207191643_00-Moving,316,output/vein/frames/202207191643_00-Moving_00316.png,output/vein/masks/202207191643_00-Moving_00316.png,True
202207191643_00-Moving,318,output/vein/frames/202207191643_00-Moving_00318.png,output/vein/masks/202207191643_00-Moving_00318.png,True
202207191643_00-Moving,320,output/vein/frames/202207191643_00-Moving_00320.png,output/vein/masks/202207191643_00-Moving_00320.png,True
202207191643_00-Moving,322,output/vein/frames/202207191643_00-Moving_00322.png,output/vein/masks/202207191643_00-Moving_00322.png,True
202207191643_00-Moving,324,output/vein/frames/202207191643_00-Moving_00324.png,output/vein/masks/202207191643_00-Moving_00324.png,True
202207191643_00-Moving,326,output/vein/frames/202207191643_00-Moving_00326.png,output/vein/masks/202207191643_00-Moving_00326.png,True
202207191643_00-Moving,328,output/vein/frames/202207191643_00-Moving_00328.png,output/vein/masks/202207191643_00-Moving_00328.png,True
202207191643_00-Moving,330,output/vein/frames/202207191643_00-Moving_00330.png,output/vein/masks/202207191643_00-Moving_00330.png,True
202207191643_00-Moving,332,output/vein/frames/202207191643_00-Moving_00332.png,output/vein/masks/202207191643_00-Moving_00332.png,True
202207191643_00-Moving,334,output/vein/frames/202207191643_00-Moving_00334.png,output/vein/masks/202207191643_00-Moving_00334.png,True
202207191643_00-Moving,336,output/vein/frames/202207191643_00-Moving_00336.png,output/vein/masks/202207191643_00-Moving_00336.png,True
202207191643_00-Moving,338,output/vein/frames/202207191643_00-Moving_00338.png,output/vein/masks/202207191643_00-Moving_00338.png,True
202207191643_00-Moving,340,output/vein/frames/202207191643_00-Moving_00340.png,output/vein/masks/202207191643_00-Moving_00340.png,True
202207191643_00-Moving,342,output/vein/frames/202207191643_00-Moving_00342.png,output/vein/masks/202207191643_00-Moving_00342.png,True
202207191643_00-Moving,344,output/vein/frames/202207191643_00-Moving_00344.png,output/vein/masks/202207191643_00-Moving_00344.png,True
202207191643_00-Moving,346,output/vein/frames/202207191643_00-Moving_00346.png,output/vein/masks/202207191643_00-Moving_00346.png,True
202207191643_00-Moving,348,output/vein/frames/202207191643_00-Moving_00348.png,output/vein/masks/202207191643_00-Moving_00348.png,True
202207191643_00-Moving,350,output/vein/frames/202207191643_00-Moving_00350.png,output/vein/masks/202207191643_00-Moving_00350.png,True
202207191643_00-Moving,352,output/vein/frames/202207191643_00-Moving_00352.png,output/vein/masks/202207191643_00-Moving_00352.png,True
202207191643_00-Moving,354,output/vein/frames/202207191643_00-Moving_00354.png,output/vein/masks/202207191643_00-Moving_00354.png,True
202207191643_00-Moving,356,output/vein/frames/202207191643_00-Moving_00356.png,output/vein/masks/202207191643_00-Moving_00356.png,True
202207191643_00-Moving,358,output/vein/frames/202207191643_00-Moving_00358.png,output/vein/masks/202207191643_00-Moving_00358.png,True
202207191643_00-Moving,360,output/vein/frames/202207191643_00-Moving_00360.png,output/vein/masks/202207191643_00-Moving_00360.png,True
202207191643_00-Moving,362,output/vein/frames/202207191643_00-Moving_00362.png,output/vein/masks/202207191643_00-Moving_00362.png,True
202207191643_00-Moving,364,output/vein/frames/202207191643_00-Moving_00364.png,output/vein/masks/202207191643_00-Moving_00364.png,True
202207191643_00-Moving,366,output/vein/frames/202207191643_00-Moving_00366.png,output/vein/masks/202207191643_00-Moving_00366.png,True
202207191643_00-Moving,368,output/vein/frames/202207191643_00-Moving_00368.png,output/vein/masks/202207191643_00-Moving_00368.png,True
202207191643_00-Moving,370,output/vein/frames/202207191643_00-Moving_00370.png,output/vein/masks/202207191643_00-Moving_00370.png,True
202207191643_00-Moving,372,output/vein/frames/202207191643_00-Moving_00372.png,output/vein/masks/202207191643_00-Moving_00372.png,True
202207191643_00-Moving,374,output/vein/frames/202207191643_00-Moving_00374.png,output/vein/masks/202207191643_00-Moving_00374.png,True
202207191643_00-Moving,376,output/vein/frames/202207191643_00-Moving_00376.png,output/vein/masks/202207191643_00-Moving_00376.png,True
202207191643_00-Moving,378,output/vein/frames/202207191643_00-Moving_00378.png,output/vein/masks/202207191643_00-Moving_00378.png,True
202207191643_00-Moving,380,output/vein/frames/202207191643_00-Moving_00380.png,output/vein/masks/202207191643_00-Moving_00380.png,True
202207191643_00-Moving,382,output/vein/frames/202207191643_00-Moving_00382.png,output/vein/masks/202207191643_00-Moving_00382.png,True
202207191643_00-Moving,384,output/vein/frames/202207191643_00-Moving_00384.png,output/vein/masks/202207191643_00-Moving_00384.png,True
202207191643_00-Moving,386,output/vein/frames/202207191643_00-Moving_00386.png,output/vein/masks/202207191643_00-Moving_00386.png,True
202207191643_00-Moving,388,output/vein/frames/202207191643_00-Moving_00388.png,output/vein/masks/202207191643_00-Moving_00388.png,True
202207191643_00-Moving,390,output/vein/frames/202207191643_00-Moving_00390.png,output/vein/masks/202207191643_00-Moving_00390.png,True
202207191643_00-Moving,392,output/vein/frames/202207191643_00-Moving_00392.png,output/vein/masks/202207191643_00-Moving_00392.png,True
202207191643_00-Moving,394,output/vein/frames/202207191643_00-Moving_00394.png,output/vein/masks/202207191643_00-Moving_00394.png,True
202207191643_00-Moving,396,output/vein/frames/202207191643_00-Moving_00396.png,output/vein/masks/202207191643_00-Moving_00396.png,True
202207191643_00-Moving,398,output/vein/frames/202207191643_00-Moving_00398.png,output/vein/masks/202207191643_00-Moving_00398.png,True
202207191643_00-Moving,400,output/vein/frames/202207191643_00-Moving_00400.png,output/vein/masks/202207191643_00-Moving_00400.png,True
202207191643_00-Moving,402,output/vein/frames/202207191643_00-Moving_00402.png,output/vein/masks/202207191643_00-Moving_00402.png,True
202207191643_00-Moving,404,output/vein/frames/202207191643_00-Moving_00404.png,output/vein/masks/202207191643_00-Moving_00404.png,True
202207191643_00-Moving,406,output/vein/frames/202207191643_00-Moving_00406.png,output/vein/masks/202207191643_00-Moving_00406.png,True
202207191643_00-Moving,408,output/vein/frames/202207191643_00-Moving_00408.png,output/vein/masks/202207191643_00-Moving_00408.png,True
202207191643_00-Moving,410,output/vein/frames/202207191643_00-Moving_00410.png,output/vein/masks/202207191643_00-Moving_00410.png,True
202207191643_00-Moving,412,output/vein/frames/202207191643_00-Moving_00412.png,output/vein/masks/202207191643_00-Moving_00412.png,True
202207191643_00-Moving,414,output/vein/frames/202207191643_00-Moving_00414.png,output/vein/masks/202207191643_00-Moving_00414.png,True
202207191643_00-Moving,416,output/vein/frames/202207191643_00-Moving_00416.png,output/vein/masks/202207191643_00-Moving_00416.png,True
202207191643_00-Moving,418,output/vein/frames/202207191643_00-Moving_00418.png,output/vein/masks/202207191643_00-Moving_00418.png,True
202207191643_00-Moving,420,output/vein/frames/202207191643_00-Moving_00420.png,output/vein/masks/202207191643_00-Moving_00420.png,True
202207191643_00-Moving,422,output/vein/frames/202207191643_00-Moving_00422.png,output/vein/masks/202207191643_00-Moving_00422.png,True
202207191643_00-Moving,424,output/vein/frames/202207191643_00-Moving_00424.png,output/vein/masks/202207191643_00-Moving_00424.png,True
202207191643_00-Moving,426,output/vein/frames/202207191643_00-Moving_00426.png,output/vein/masks/202207191643_00-Moving_00426.png,True
202207191643_00-Moving,428,output/vein/frames/202207191643_00-Moving_00428.png,output/vein/masks/202207191643_00-Moving_00428.png,True
202207191643_00-Moving,430,output/vein/frames/202207191643_00-Moving_00430.png,output/vein/masks/202207191643_00-Moving_00430.png,True
202207191643_00-Moving,432,output/vein/frames/202207191643_00-Moving_00432.png,output/vein/masks/202207191643_00-Moving_00432.png,True
202207191643_00-Moving,434,output/vein/frames/202207191643_00-Moving_00434.png,output/vein/masks/202207191643_00-Moving_00434.png,True
202207191643_00-Moving,436,output/vein/frames/202207191643_00-Moving_00436.png,output/vein/masks/202207191643_00-Moving_00436.png,True
202207191643_00-Moving,438,output/vein/frames/202207191643_00-Moving_00438.png,output/vein/masks/202207191643_00-Moving_00438.png,True
202207191643_00-Moving,440,output/vein/frames/202207191643_00-Moving_00440.png,output/vein/masks/202207191643_00-Moving_00440.png,True
202207191643_00-Moving,442,output/vein/frames/202207191643_00-Moving_00442.png,output/vein/masks/202207191643_00-Moving_00442.png,True
202207191643_00-Moving,444,output/vein/frames/202207191643_00-Moving_00444.png,output/vein/masks/202207191643_00-Moving_00444.png,True
202207191643_00-Moving,446,output/vein/frames/202207191643_00-Moving_00446.png,output/vein/masks/202207191643_00-Moving_00446.png,True
202207191643_00-Moving,448,output/vein/frames/202207191643_00-Moving_00448.png,output/vein/masks/202207191643_00-Moving_00448.png,True
202207191643_00-Moving,450,output/vein/frames/202207191643_00-Moving_00450.png,output/vein/masks/202207191643_00-Moving_00450.png,True
202207191643_00-Moving,452,output/vein/frames/202207191643_00-Moving_00452.png,output/vein/masks/202207191643_00-Moving_00452.png,True
202207191643_00-Moving,454,output/vein/frames/202207191643_00-Moving_00454.png,output/vein/masks/202207191643_00-Moving_00454.png,True
202207191643_00-Moving,456,output/vein/frames/202207191643_00-Moving_00456.png,output/vein/masks/202207191643_00-Moving_00456.png,True
202207191643_00-Moving,458,output/vein/frames/202207191643_00-Moving_00458.png,output/vein/masks/202207191643_00-Moving_00458.png,True
202207191643_00-Moving,460,output/vein/frames/202207191643_00-Moving_00460.png,output/vein/masks/202207191643_00-Moving_00460.png,True
202207191643_00-Moving,462,output/vein/frames/202207191643_00-Moving_00462.png,output/vein/masks/202207191643_00-Moving_00462.png,True
202207191643_00-Moving,464,output/vein/frames/202207191643_00-Moving_00464.png,output/vein/masks/202207191643_00-Moving_00464.png,True
202207191643_00-Moving,466,output/vein/frames/202207191643_00-Moving_00466.png,output/vein/masks/202207191643_00-Moving_00466.png,True
202207191643_00-Moving,468,output/vein/frames/202207191643_00-Moving_00468.png,output/vein/masks/202207191643_00-Moving_00468.png,True
202207191643_00-Moving,470,output/vein/frames/202207191643_00-Moving_00470.png,output/vein/masks/202207191643_00-Moving_00470.png,True
202207191643_00-Moving,472,output/vein/frames/202207191643_00-Moving_00472.png,output/vein/masks/202207191643_00-Moving_00472.png,True
202207191643_00-Moving,474,output/vein/frames/202207191643_00-Moving_00474.png,output/vein/masks/202207191643_00-Moving_00474.png,True
202207191643_00-Moving,476,output/vein/frames/202207191643_00-Moving_00476.png,output/vein/masks/202207191643_00-Moving_00476.png,True
202207191643_00-Moving,478,output/vein/frames/202207191643_00-Moving_00478.png,output/vein/masks/202207191643_00-Moving_00478.png,True
202207191643_00-Moving,480,output/vein/frames/202207191643_00-Moving_00480.png,output/vein/masks/202207191643_00-Moving_00480.png,True
202207191643_00-Moving,482,output/vein/frames/202207191643_00-Moving_00482.png,output/vein/masks/202207191643_00-Moving_00482.png,True
202207191643_00-Moving,484,output/vein/frames/202207191643_00-Moving_00484.png,output/vein/masks/202207191643_00-Moving_00484.png,True
202207191643_00-Moving,486,output/vein/frames/202207191643_00-Moving_00486.png,output/vein/masks/202207191643_00-Moving_00486.png,True
202207191643_00-Moving,488,output/vein/frames/202207191643_00-Moving_00488.png,output/vein/masks/202207191643_00-Moving_00488.png,True
202207191643_00-Moving,490,output/vein/frames/202207191643_00-Moving_00490.png,output/vein/masks/202207191643_00-Moving_00490.png,True
202207191643_00-Moving,492,output/vein/frames/202207191643_00-Moving_00492.png,output/vein/masks/202207191643_00-Moving_00492.png,True
202207191643_00-Moving,494,output/vein/frames/202207191643_00-Moving_00494.png,output/vein/masks/202207191643_00-Moving_00494.png,True
202207191643_00-Moving,496,output/vein/frames/202207191643_00-Moving_00496.png,output/vein/masks/202207191643_00-Moving_00496.png,True
202207191643_00-Moving,498,output/vein/frames/202207191643_00-Moving_00498.png,output/vein/masks/202207191643_00-Moving_00498.png,True
202207191643_00-Moving,500,output/vein/frames/202207191643_00-Moving_00500.png,output/vein/masks/202207191643_00-Moving_00500.png,True
202207191643_00-Moving,502,output/vein/frames/202207191643_00-Moving_00502.png,output/vein/masks/202207191643_00-Moving_00502.png,True
202207191643_00-Moving,504,output/vein/frames/202207191643_00-Moving_00504.png,output/vein/masks/202207191643_00-Moving_00504.png,True
202207191643_00-Moving,506,output/vein/frames/202207191643_00-Moving_00506.png,output/vein/masks/202207191643_00-Moving_00506.png,True
202207191643_00-Moving,508,output/vein/frames/202207191643_00-Moving_00508.png,output/vein/masks/202207191643_00-Moving_00508.png,True
202207191643_00-Moving,510,output/vein/frames/202207191643_00-Moving_00510.png,output/vein/masks/202207191643_00-Moving_00510.png,True
202207191643_00-Moving,512,output/vein/frames/202207191643_00-Moving_00512.png,output/vein/masks/202207191643_00-Moving_00512.png,True
202207191643_00-Moving,514,output/vein/frames/202207191643_00-Moving_00514.png,output/vein/masks/202207191643_00-Moving_00514.png,True
202207191643_00-Moving,516,output/vein/frames/202207191643_00-Moving_00516.png,output/vein/masks/202207191643_00-Moving_00516.png,True
202207191643_00-Moving,518,output/vein/frames/202207191643_00-Moving_00518.png,output/vein/masks/202207191643_00-Moving_00518.png,True
202207191643_00-Moving,520,output/vein/frames/202207191643_00-Moving_00520.png,output/vein/masks/202207191643_00-Moving_00520.png,True
202207191643_00-Moving,522,output/vein/frames/202207191643_00-Moving_00522.png,output/vein/masks/202207191643_00-Moving_00522.png,True
202207191643_00-Moving,524,output/vein/frames/202207191643_00-Moving_00524.png,output/vein/masks/202207191643_00-Moving_00524.png,True
202207191643_00-Moving,526,output/vein/frames/202207191643_00-Moving_00526.png,output/vein/masks/202207191643_00-Moving_00526.png,True
202207191643_00-Moving,528,output/vein/frames/202207191643_00-Moving_00528.png,output/vein/masks/202207191643_00-Moving_00528.png,True
202207191643_00-Moving,530,output/vein/frames/202207191643_00-Moving_00530.png,output/vein/masks/202207191643_00-Moving_00530.png,True
202207191643_00-Moving,532,output/vein/frames/202207191643_00-Moving_00532.png,output/vein/masks/202207191643_00-Moving_00532.png,True
202207191643_00-Moving,534,output/vein/frames/202207191643_00-Moving_00534.png,output/vein/masks/202207191643_00-Moving_00534.png,True
202207191643_00-Moving,536,output/vein/frames/202207191643_00-Moving_00536.png,output/vein/masks/202207191643_00-Moving_00536.png,True
202207191643_00-Moving,538,output/vein/frames/202207191643_00-Moving_00538.png,output/vein/masks/202207191643_00-Moving_00538.png,True
202207191643_00-Moving,540,output/vein/frames/202207191643_00-Moving_00540.png,output/vein/masks/202207191643_00-Moving_00540.png,True
202207191643_00-Moving,542,output/vein/frames/202207191643_00-Moving_00542.png,output/vein/masks/202207191643_00-Moving_00542.png,True
202207191643_00-Moving,544,output/vein/frames/202207191643_00-Moving_00544.png,output/vein/masks/202207191643_00-Moving_00544.png,True
202207191643_00-Moving,546,output/vein/frames/202207191643_00-Moving_00546.png,output/vein/masks/202207191643_00-Moving_00546.png,True
202207191643_00-Moving,548,output/vein/frames/202207191643_00-Moving_00548.png,output/vein/masks/202207191643_00-Moving_00548.png,True
202207191643_00-Moving,550,output/vein/frames/202207191643_00-Moving_00550.png,output/vein/masks/202207191643_00-Moving_00550.png,True
202207191643_00-Moving,552,output/vein/frames/202207191643_00-Moving_00552.png,output/vein/masks/202207191643_00-Moving_00552.png,True
202207191643_00-Moving,554,output/vein/frames/202207191643_00-Moving_00554.png,output/vein/masks/202207191643_00-Moving_00554.png,True
202207191643_00-Moving,556,output/vein/frames/202207191643_00-Moving_00556.png,output/vein/masks/202207191643_00-Moving_00556.png,True
202207191643_00-Moving,558,output/vein/frames/202207191643_00-Moving_00558.png,output/vein/masks/202207191643_00-Moving_00558.png,True
202207191643_00-Moving,560,output/vein/frames/202207191643_00-Moving_00560.png,output/vein/masks/202207191643_00-Moving_00560.png,True
202207191643_00-Moving,562,output/vein/frames/202207191643_00-Moving_00562.png,output/vein/masks/202207191643_00-Moving_00562.png,True
202207191643_00-Moving,564,output/vein/frames/202207191643_00-Moving_00564.png,output/vein/masks/202207191643_00-Moving_00564.png,True
202207191643_00-Moving,566,output/vein/frames/202207191643_00-Moving_00566.png,output/vein/masks/202207191643_00-Moving_00566.png,True
202207191643_00-Moving,568,output/vein/frames/202207191643_00-Moving_00568.png,output/vein/masks/202207191643_00-Moving_00568.png,True
202207191643_00-Moving,570,output/vein/frames/202207191643_00-Moving_00570.png,output/vein/masks/202207191643_00-Moving_00570.png,True
202207191643_00-Moving,572,output/vein/frames/202207191643_00-Moving_00572.png,output/vein/masks/202207191643_00-Moving_00572.png,True
202207191643_00-Moving,574,output/vein/frames/202207191643_00-Moving_00574.png,output/vein/masks/202207191643_00-Moving_00574.png,True
202207191643_00-Moving,576,output/vein/frames/202207191643_00-Moving_00576.png,output/vein/masks/202207191643_00-Moving_00576.png,True
202207191643_00-Moving,578,output/vein/frames/202207191643_00-Moving_00578.png,output/vein/masks/202207191643_00-Moving_00578.png,True
202207191643_00-Moving,580,output/vein/frames/202207191643_00-Moving_00580.png,output/vein/masks/202207191643_00-Moving_00580.png,True
202207191643_00-Moving,582,output/vein/frames/202207191643_00-Moving_00582.png,output/vein/masks/202207191643_00-Moving_00582.png,True
202207191643_00-Moving,584,output/vein/frames/202207191643_00-Moving_00584.png,output/vein/masks/202207191643_00-Moving_00584.png,True
